,Date,Hour,Dew_Point,TD1,TD2,TD3,TD4,TD5
1020,00:20,00:20,,,,,,
1021,2020/3/26,02:20,4,8,1021,"31,5","10,00",Çok bulutlu (335 m)
1022,2020/3/26,04:20,4,8,1020,"22,2","10,00",Çok bulutlu (335 m)
1023,06:20,06:20,,,,,,
1024,2020/3/26,08:20,6,8,1019,"22,2","10,00",Çok bulutlu (335 m)
1025,2020/3/26,10:20,6,9,1019,"29,6","10,00",Çok bulutlu (335 m)
1026,12:20,12:20,,,,,,
1027,2020/3/26,14:20,6,10,1018,"27,8","10,00",Çok bulutlu (335 m)
1028,2020/3/26,16:20,6,10,1017,"33,3","10,00",Çok bulutlu (335 m)
1029,18:20,18:20,,,,,,
1030,2020/3/26,20:20,5,9,1017,"29,6","10,00",Çok bulutlu (335 m)
1031,2020/3/26,22:20,5,9,1017,"29,6","10,00",Çok bulutlu (518 m)
1032,00:20,00:20,,,,,,
1033,2020/3/27,02:20,6,9,1016,"16,7","10,00",Çok bulutlu (488 m)
1034,2020/3/27,04:20,6,9,1015,"18,5","10,00",Çok bulutlu (488 m)
1035,06:20,06:20,,,,,,
1036,2020/3/27,08:20,6,9,1015,"16,7","10,00",Çok bulutlu (518 m)
1037,2020/3/27,10:20,6,9,1015,"20,4","10,00",Çok bulutlu (610 m)
1038,12:20,12:20,,,,,,
1039,2020/3/27,14:20,5,12,1014,"22,2 km/sa, K","10,00",Çok bulutlu (914 m)
1040,2020/3/27,16:20,6,12,1013,"20,4","10,00",Parçalı Bulutlu (914 m)
1041,18:20,18:20,,,,,,
1042,2020/3/27,20:20,6,10,1014,"16,7","7,00",Çok bulutlu (610 m)
1043,2020/3/27,22:20,5,9,1014,"14,8","10,00",Çok bulutlu (610 m)
1044,00:20,00:20,,,,,,
1045,2020/3/28,02:20,5,8,1013,"14,8 km/sa, K","8,00",Çok bulutlu (610 m)
1046,2020/3/28,04:20,5,8,1012,"13,0 km/sa, K","10,00",Çok bulutlu (671 m)
1047,06:20,06:20,,,,,,
1048,2020/3/28,08:20,6,8,1012,"11,1 km/sa, K","10,00",Çok bulutlu (610 m)
1049,2020/3/28,10:20,6,9,1013,"13,0 km/sa, K","10,00",Çok bulutlu (610 m)
1050,12:20,12:20,,,,,,
1051,2020/3/28,14:20,5,11,1012,"11,1 km/sa, K","10,00",Çok bulutlu (732 m)
1052,2020/3/28,16:20,5,11,1011,"11,1 km/sa, B","10,00",Çok bulutlu (2.438 m)
1053,18:20,18:20,,,,,,
1054,2020/3/28,20:20,8,9,1011,"20,4 km/sa, GB","10,00",Çok bulutlu (762 m)
1055,2020/3/28,22:20,7,8,1011,"20,4 km/sa, GB","10,00",Çok bulutlu (914 m)
1056,00:20,00:20,,,,,,
1057,2020/3/29,02:20,8,9,1010,"20,4 km/sa, GB","8,00",Çok bulutlu (762 m)
1058,2020/3/29,04:20,8,9,1009,"25,9 km/sa, GB","10,00",Çok bulutlu (671 m)
1059,06:20,06:20,,,,,,
1060,2020/3/29,08:20,8,9,1008,"18,5 km/sa, B","8,00",Çok bulutlu (671 m)
1061,2020/3/29,10:20,9,10,1009,"13,0 km/sa, B","10,00",Çok bulutlu (457 m)
1062,12:20,12:20,,,,,,
1063,2020/3/29,14:20,8,10,1009,"13,0 km/sa, GB","10,00",Çok bulutlu (1.280 m)
1064,2020/3/29,16:20,8,10,1009,"20,4 km/sa, GB","10,00",Çok bulutlu (1.372 m)
1065,18:20,18:20,,,,,,
1066,2020/3/29,20:20,8,10,1010,"14,8 km/sa, G","10,00",Çok bulutlu (2.438 m)
1067,2020/3/29,22:20,8,9,1011,"16,7 km/sa, GB","10,00",Çok bulutlu (2.438 m)
1068,00:20,00:20,,,,,,
1069,2020/3/30,02:20,8,10,1011,"20,4 km/sa, GB","10,00",Bulut Tavanı ve Görüş Temiz
1070,2020/3/30,04:20,8,10,1011,"22,2 km/sa, GB","10,00",Bulut Tavanı ve Görüş Temiz
1071,06:20,06:20,,,,,,
1072,2020/3/30,08:20,8,10,1011,"18,5 km/sa, GB","10,00",Bulut Tavanı ve Görüş Temiz
1073,2020/3/30,10:20,8,12,1012,"18,5 km/sa, GB","10,00",Bulut Tavanı ve Görüş Temiz
1074,12:20,12:20,,,,,,
1075,2020/3/30,14:20,8,13,1012,"16,7 km/sa, GB","10,00",Bulut Tavanı ve Görüş Temiz
1076,2020/3/30,16:20,8,15,1012,"9,26 km/sa, GB","10,00",Bulut Tavanı ve Görüş Temiz
1077,18:20,18:20,,,,,,
1078,2020/3/30,20:20,7,12,1012,"5,56 km/sa, D","10,00",Bulut Tavanı ve Görüş Temiz
1079,2020/3/30,22:20,7,10,1012,"9,26 km/sa, KB","10,00",Bulut Tavanı ve Görüş Temiz
1080,00:20,00:20,,,,,,
1081,2020/3/31,02:20,6,8,1012,"13,0 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
1082,2020/3/31,04:20,6,8,1012,"11,1 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
1083,06:20,06:20,,,,,,
1084,2020/3/31,08:20,7,10,1013,"25,9 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
1085,2020/3/31,10:20,8,10,1014,"40,7 km/sa, K","10,00",Çok bulutlu (1.067 m)
1086,12:20,12:20,,,,,,
1087,2020/3/31,14:20,5,9,1015,"44,4 km/sa, K","10,00",Çok bulutlu (610 m)
1088,2020/3/31,16:20,4,8,1015,"40,7 km/sa, K","10,00",Çok bulutlu (610 m)
1089,18:20,18:20,,,,,,
1090,2020/3/31,20:20,4,8,1017,"24,1","10,00",Çok bulutlu (671 m)
1091,2020/3/31,22:20,4,7,1018,"25,9","10,00",Çok bulutlu (671 m)
1092,00:20,00:20,,,,,,
1093,2020/4/1,02:20,3,7,1018,"22,2 km/sa, K","10,00",Çok bulutlu (610 m)
1094,2020/4/1,04:20,3,7,1017,"20,4 km/sa, K","10,00",Çok bulutlu (640 m)
1095,06:20,06:20,,,,,,
1096,2020/4/1,08:20,4,7,1017,"25,9 km/sa, K","10,00",Çok bulutlu (610 m)
1097,2020/4/1,10:20,4,8,1018,"24,1","10,00",Kapalı (762 m)
1098,12:20,12:20,,,,,,
1099,2020/4/1,14:20,4,9,1016,"25,9","10,00",Çok bulutlu (914 m)
1100,2020/4/1,16:20,5,8,1016,"25,9","10,00",Çok bulutlu (762 m)
1101,18:20,18:20,,,,,,
1102,2020/4/1,20:20,5,7,1015,"18,5","10,00",Çok bulutlu (610 m)
1103,2020/4/1,22:20,6,8,1015,"20,4","10,00",Çok bulutlu (610 m)
1104,00:20,00:20,,,,,,
1105,2020/4/2,02:20,6,9,1014,"22,2","10,00",Çok bulutlu (610 m)
1106,2020/4/2,04:20,5,9,1013,"16,7","10,00",Çok bulutlu (610 m)
1107,06:20,06:20,,,,,,
1108,2020/4/2,08:20,5,8,1011,"29,6","10,00",Çok bulutlu (762 m)
1109,2020/4/2,10:20,5,9,1011,"27,8","10,00",Çok bulutlu (366 m)
1110,12:20,12:20,,,,,,
1111,2020/4/2,14:20,6,9,1010,"27,8","10,00",Çok bulutlu (1.067 m)
1112,2020/4/2,16:20,6,7,1010,"20,4","4,00",Çok bulutlu (853 m)
1113,18:20,18:20,,,,,,
1114,2020/4/2,20:20,6,7,1011,"22,2 km/sa, K","10,00",Çok bulutlu (274 m)
1115,2020/4/2,22:20,5,7,1012,"22,2 km/sa, K","10,00",Çok bulutlu (274 m)
1116,00:20,00:20,,,,,,
1117,2020/4/3,02:20,4,6,1013,"24,1 km/sa, K","10,00",Çok bulutlu (335 m)
1118,2020/4/3,04:20,3,5,1014,"24,1 km/sa, K","10,00",Çok bulutlu (1.067 m)
1119,06:20,06:20,,,,,,
1120,2020/4/3,08:20,4,6,1016,"9,26 km/sa","10,00",Çok bulutlu (671 m)
1121,2020/4/3,10:20,5,7,1018,"5,56 km/sa, KB","10,00",Çok bulutlu (2.134 m)
1122,12:20,12:20,,,,,,
1123,2020/4/3,14:20,5,8,1018,"11,1 km/sa, GB","10,00",Çok bulutlu (1.524 m)
1124,2020/4/3,16:20,4,10,1017,"5,56 km/sa, G","10,00",Parçalı Bulutlu (2.134 m)
1125,18:20,18:20,,,,,,
1126,2020/4/3,20:20,5,7,1018,"1,85 km/sa, G","10,00",Bulut Tavanı ve Görüş Temiz
1127,2020/4/3,22:20,4,6,1018,"5,56","10,00",Bulut Tavanı ve Görüş Temiz
1128,00:20,00:20,,,,,,
1129,2020/4/4,02:20,4,5,1017,"7,41 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
1130,2020/4/4,04:20,4,5,1017,"9,26 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
1131,06:20,06:20,,,,,,
1132,2020/4/4,08:20,4,8,1017,"9,26","10,00",Bulut Tavanı ve Görüş Temiz
1133,2020/4/4,10:20,6,9,1017,"11,1","10,00",Çok bulutlu (2.438 m)
1134,12:20,12:20,,,,,,
1135,14:20,14:20,,,,,,
1136,2020/4/4,16:20,8,11,1016,"27,8 km/sa, K","10,00",Çok bulutlu (2.438 m)
1137,18:20,18:20,,,,,,
1138,2020/4/4,20:20,7,10,1016,"25,9 km/sa, K","10,00",Çok bulutlu (2.438 m)
1139,2020/4/4,22:20,7,10,1015,"33,3 km/sa, K","10,00",Çok bulutlu (2.438 m)
1140,00:20,00:20,,,,,,
1141,2020/4/5,02:20,8,10,1017,"18,5","10,00",Çok bulutlu (2.438 m)
1142,2020/4/5,04:20,8,10,1015,"27,8","10,00",Çok bulutlu (2.438 m)
1143,06:20,06:20,,,,,,
1144,2020/4/5,08:20,8,10,1013,"35,2","10,00",Çok bulutlu (3.048 m)
1145,2020/4/5,10:20,9,11,1013,"33,3","10,00",Kapalı (2.438 m)
1146,12:20,12:20,,,,,,
1147,2020/4/5,14:20,9,10,1013,"31,5","10,00",Kapalı (2.438 m)
1148,2020/4/5,16:20,8,10,1013,"33,3 km/sa, K","8,00",Çok bulutlu (914 m)
1149,18:20,18:20,,,,,,
1150,2020/4/5,20:20,7,10,1016,"37,0 km/sa, K","10,00",Çok bulutlu (853 m)
1151,2020/4/5,22:20,6,10,1018,"31,5 km/sa, K","10,00",Çok bulutlu (914 m)
1152,00:20,00:20,,,,,,
1153,2020/4/6,02:20,5,9,1019,"38,9 km/sa, K","10,00",Çok bulutlu (1.006 m)
1154,2020/4/6,04:20,5,9,1019,"33,3 km/sa, K","10,00",Çok bulutlu (914 m)
1155,06:20,06:20,,,,,,
1156,2020/4/6,08:20,5,10,1021,"31,5","10,00",Çok bulutlu (914 m)
1157,2020/4/6,10:20,5,10,1022,"35,2","10,00",Çok bulutlu (2.438 m)
1158,12:20,12:20,,,,,,
1159,2020/4/6,14:20,4,10,1023,"37,0","10,00",Çok bulutlu (1.494 m)
1160,2020/4/6,16:20,2,10,1024,"38,9","10,00",Çok bulutlu (1.829 m)
1161,18:20,18:20,,,,,,
1162,2020/4/6,20:20,2,9,1025,"37,0","10,00",Çok bulutlu (2.438 m)
1163,2020/4/6,22:20,3,9,1025,"31,5","10,00",Çok bulutlu (2.438 m)
1164,00:20,00:20,,,,,,
1165,2020/4/7,02:20,3,8,1025,"33,3","10,00",Bulut Tavanı ve Görüş Temiz
1166,2020/4/7,04:20,1,8,1025,"33,3","10,00",Bulut Tavanı ve Görüş Temiz
1167,06:20,06:20,,,,,,
1168,2020/4/7,08:20,2,9,1025,"42,6","10,00",Bulut Tavanı ve Görüş Temiz
1169,2020/4/7,10:20,1,11,1026,"38,9","10,00",Bulut Tavanı ve Görüş Temiz
1170,12:20,12:20,,,,,,
1171,2020/4/7,14:20,0,12,1026,"50,0","10,00",Bulut Tavanı ve Görüş Temiz
1172,2020/4/7,16:20,1,12,1026,"46,3","10,00",Bulut Tavanı ve Görüş Temiz
1173,18:20,18:20,,,,,,
1174,2020/4/7,20:20,2,9,1026,"27,8","10,00",Bulut Tavanı ve Görüş Temiz
1175,2020/4/7,22:20,2,9,1026,"29,6","10,00",Bulut Tavanı ve Görüş Temiz
1176,00:20,00:20,,,,,,
1177,2020/4/8,02:20,3,9,1025,"31,5","10,00",Bulut Tavanı ve Görüş Temiz
1178,2020/4/8,04:20,4,9,1024,"29,6","10,00",Bulut Tavanı ve Görüş Temiz
1179,06:20,06:20,,,,,,
1180,2020/4/8,08:20,4,9,1024,"29,6","10,00",Parçalı Bulutlu (610 m)
1181,2020/4/8,10:20,4,11,1025,"25,9","10,00",Parçalı Bulutlu (823 m)
1182,12:20,12:20,,,,,,
1183,2020/4/8,14:20,2,12,1024,"29,6","10,00",Az Bulutlu (975 m)
1184,2020/4/8,16:20,3,12,1023,"33,3 km/sa, K","10,00",Az Bulutlu (1.067 m)
1185,18:20,18:20,,,,,,
1186,2020/4/8,20:20,2,9,1022,"25,9","10,00",Çok bulutlu (853 m)
1187,2020/4/8,22:20,2,9,1022,"25,9","10,00",Çok bulutlu (853 m)
1188,00:20,00:20,,,,,,
1189,2020/4/9,02:20,3,8,1021,"16,7","10,00",Çok bulutlu (701 m)
1190,2020/4/9,04:20,3,8,1020,"20,4 km/sa, K","10,00",Çok bulutlu (701 m)
1191,06:20,06:20,,,,,,
1192,2020/4/9,08:20,3,9,1021,"20,4","10,00",Az Bulutlu (732 m)
1193,2020/4/9,10:20,3,11,1021,"18,5","10,00",Az Bulutlu (884 m)
1194,12:20,12:20,,,,,,
1195,2020/4/9,14:20,-1,14,1019,"24,1","10,00",Bulut Tavanı ve Görüş Temiz
1196,2020/4/9,16:20,3,14,1019,"25,9 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
1197,18:20,18:20,,,,,,
1198,2020/4/9,20:20,3,10,1018,"18,5 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
1199,2020/4/9,22:20,5,8,1019,"16,7 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
1200,00:20,00:20,,,,,,
1201,2020/4/10,02:20,4,6,1018,"9,26 km/sa, KB","7,00",Önemli Bulut Yok
1202,2020/4/10,04:20,4,6,1018,"7,41","4,00",Az Bulutlu (335 m)
1203,06:20,06:20,,,,,,
1204,2020/4/10,08:20,5,7,1018,"3,70 km/sa","10,00",Bulut Tavanı ve Görüş Temiz
1205,2020/4/10,10:20,1,10,1018,"9,26 km/sa, GD","10,00",Bulut Tavanı ve Görüş Temiz
1206,12:20,12:20,,,,,,
1207,2020/4/10,14:20,1,13,1017,"16,7 km/sa, GB","10,00",Bulut Tavanı ve Görüş Temiz
1208,2020/4/10,16:20,-8,15,1016,"16,7 km/sa, GB","10,00",Bulut Tavanı ve Görüş Temiz
1209,18:20,18:20,,,,,,
1210,2020/4/10,20:20,-1,13,1016,"3,70 km/sa, B","10,00",Bulut Tavanı ve Görüş Temiz
1211,2020/4/10,22:20,5,10,1017,"3,70 km/sa","10,00",Bulut Tavanı ve Görüş Temiz
1212,00:20,00:20,,,,,,
1213,2020/4/11,02:20,5,9,1018,"3,70 km/sa","10,00",Bulut Tavanı ve Görüş Temiz
1214,2020/4/11,04:20,3,8,1018,"3,70 km/sa, KB","10,00",Bulut Tavanı ve Görüş Temiz
1215,06:20,06:20,,,,,,
1216,2020/4/11,08:20,5,11,1020,"7,41 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
1217,2020/4/11,10:20,5,14,1021,"9,26 km/sa, G","10,00",Bulut Tavanı ve Görüş Temiz
1218,12:20,12:20,,,,,,
1219,2020/4/11,14:20,2,19,1021,"22,2 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
1220,2020/4/11,16:20,1,18,1020,"22,2 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
1221,18:20,18:20,,,,,,
1222,2020/4/11,20:20,6,13,1022,"22,2 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
1223,2020/4/11,22:20,6,12,1022,"20,4","10,00",Bulut Tavanı ve Görüş Temiz
1224,00:20,00:20,,,,,,
1225,2020/4/12,02:20,6,10,1024,"11,1 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
1226,2020/4/12,04:20,5,10,1024,"5,56","10,00",Bulut Tavanı ve Görüş Temiz
1227,06:20,06:20,,,,,,
1228,2020/4/12,08:20,6,10,1026,"22,2 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
1229,2020/4/12,10:20,1,13,1026,"22,2","10,00",Bulut Tavanı ve Görüş Temiz
1230,12:20,12:20,,,,,,
1231,2020/4/12,14:20,1,16,1025,"22,2","10,00",Bulut Tavanı ve Görüş Temiz
1232,2020/4/12,16:20,0,15,1024,"25,9","10,00",Bulut Tavanı ve Görüş Temiz
1233,18:20,18:20,,,,,,
1234,2020/4/12,20:20,1,11,1023,"16,7 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
1235,2020/4/12,22:20,4,10,1024,"14,8 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
1236,00:20,00:20,,,,,,
1237,2020/4/13,02:20,5,7,1023,"14,8 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
1238,2020/4/13,04:20,6,8,1022,"13,0 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
1239,06:20,06:20,,,,,,
1240,2020/4/13,08:20,6,9,1022,"9,26 km/sa, D","10,00",Bulut Tavanı ve Görüş Temiz
1241,2020/4/13,10:20,6,12,1022,"7,41 km/sa, D","10,00",Bulut Tavanı ve Görüş Temiz
1242,12:20,12:20,,,,,,
1243,2020/4/13,14:20,5,13,1020,"11,1 km/sa, GB","10,00",Bulut Tavanı ve Görüş Temiz
1244,2020/4/13,16:20,5,14,1018,"13,0 km/sa, GB","10,00",Bulut Tavanı ve Görüş Temiz
1245,18:20,18:20,,,,,,
1246,2020/4/13,20:20,7,11,1017,"7,41 km/sa, G","10,00",Bulut Tavanı ve Görüş Temiz
1247,2020/4/13,22:20,7,11,1017,"1,85 km/sa","10,00",Bulut Tavanı ve Görüş Temiz
1248,00:20,00:20,,,,,,
1249,2020/4/14,02:20,5,11,1016,"5,56 km/sa, GB","10,00",Bulut Tavanı ve Görüş Temiz
1250,2020/4/14,04:20,6,9,1015,"5,56 km/sa, GD","10,00",Bulut Tavanı ve Görüş Temiz
1251,06:20,06:20,,,,,,
1252,2020/4/14,08:20,9,14,1015,"9,26 km/sa, GB","10,00",Bulut Tavanı ve Görüş Temiz
1253,2020/4/14,10:20,7,16,1014,"22,2 km/sa, G","10,00",Bulut Tavanı ve Görüş Temiz
1254,12:20,12:20,,,,,,
1255,2020/4/14,14:20,6,20,1013,"16,7 km/sa, B","10,00",Bulut Tavanı ve Görüş Temiz
1256,2020/4/14,16:20,8,20,1012,"11,1 km/sa, GB","10,00",Bulut Tavanı ve Görüş Temiz
1257,18:20,18:20,,,,,,
1258,2020/4/14,20:20,8,16,1011,"5,56 km/sa","10,00",Bulut Tavanı ve Görüş Temiz
1259,2020/4/14,22:20,9,15,1012,"5,56 km/sa, GB","10,00",Bulut Tavanı ve Görüş Temiz
1260,00:20,00:20,,,,,,
1261,2020/4/15,02:20,6,16,1014,"24,1 km/sa, KB","10,00",Çok bulutlu (2.134 m)
1262,2020/4/15,04:20,8,13,1014,"25,9 km/sa, K","10,00",Çok bulutlu (2.134 m)
1263,06:20,06:20,,,,,,
1264,2020/4/15,08:20,7,10,1016,"33,3 km/sa, K","10,00",Çok bulutlu (335 m)
1265,2020/4/15,10:20,6,10,1017,"38,9 km/sa, K","10,00",Çok bulutlu (335 m)
1266,12:20,12:20,,,,,,
1267,2020/4/15,14:20,6,8,1019,"29,6","10,00",Çok bulutlu (335 m)
1268,2020/4/15,16:20,6,8,1019,"25,9 km/sa, K","8,00",Çok bulutlu (366 m)
1269,18:20,18:20,,,,,,
1270,2020/4/15,20:20,5,7,1020,"22,2","10,00",Çok bulutlu (853 m)
1271,2020/4/15,22:20,4,8,1021,"24,1","10,00",Çok bulutlu (762 m)
1272,00:20,00:20,,,,,,
1273,2020/4/16,02:20,3,8,1022,"16,7 km/sa, K","10,00",Çok bulutlu (914 m)
1274,2020/4/16,04:20,3,7,1023,"14,8 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
1275,06:20,06:20,,,,,,
1276,2020/4/16,08:20,2,9,1025,"20,4 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
1277,2020/4/16,10:20,-2,12,1025,"22,2","10,00",Bulut Tavanı ve Görüş Temiz
1278,12:20,12:20,,,,,,
1279,2020/4/16,14:20,-3,15,1024,"20,4 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
1280,2020/4/16,16:20,-1,15,1022,"18,5 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
1281,18:20,18:20,,,,,,
1282,2020/4/16,20:20,-3,12,1021,"11,1","10,00",Bulut Tavanı ve Görüş Temiz
1283,2020/4/16,22:20,-3,11,1021,"5,56 km/sa, D","10,00",Bulut Tavanı ve Görüş Temiz
1284,00:20,00:20,,,,,,
1285,2020/4/17,02:20,1,6,1019,"1,85 km/sa","10,00",Bulut Tavanı ve Görüş Temiz
1286,2020/4/17,04:20,3,6,1019,0 km/sa,"10,00",Bulut Tavanı ve Görüş Temiz
1287,06:20,06:20,,,,,,
1288,2020/4/17,08:20,7,11,1018,"9,26 km/sa, GB","10,00",Bulut Tavanı ve Görüş Temiz
1289,2020/4/17,10:20,7,12,1018,"14,8 km/sa, G","10,00",Bulut Tavanı ve Görüş Temiz
1290,12:20,12:20,,,,,,
1291,2020/4/17,14:20,2,16,1016,"13,0 km/sa, GB","10,00",Bulut Tavanı ve Görüş Temiz
1292,2020/4/17,16:20,5,15,1015,"14,8 km/sa, G","10,00",Bulut Tavanı ve Görüş Temiz
1293,18:20,18:20,,,,,,
1294,2020/4/17,20:20,8,12,1014,"7,41 km/sa, B","10,00",Bulut Tavanı ve Görüş Temiz
1295,2020/4/17,22:20,4,12,1015,0 km/sa,"10,00",Bulut Tavanı ve Görüş Temiz
1296,00:20,00:20,,,,,,
1297,2020/4/18,02:20,7,10,1015,"5,56 km/sa, G","10,00",Bulut Tavanı ve Görüş Temiz
1298,2020/4/18,04:20,7,9,1015,0 km/sa,"10,00",Bulut Tavanı ve Görüş Temiz
1299,06:20,06:20,,,,,,
1300,2020/4/18,08:20,10,13,1016,"11,1 km/sa, GB","10,00",Bulut Tavanı ve Görüş Temiz
1301,2020/4/18,10:20,10,15,1016,"11,1 km/sa, GB","10,00",Bulut Tavanı ve Görüş Temiz
1302,12:20,12:20,,,,,,
1303,2020/4/18,14:20,9,18,1015,"13,0 km/sa, B","10,00",Bulut Tavanı ve Görüş Temiz
1304,2020/4/18,16:20,8,18,1015,"11,1 km/sa, GB","10,00",Bulut Tavanı ve Görüş Temiz
1305,18:20,18:20,,,,,,
1306,2020/4/18,20:20,10,15,1015,"7,41 km/sa, D","10,00",Bulut Tavanı ve Görüş Temiz
1307,2020/4/18,22:20,7,14,1016,"3,70 km/sa","10,00",Bulut Tavanı ve Görüş Temiz
1308,00:20,00:20,,,,,,
1309,2020/4/19,02:20,6,12,1015,"1,85 km/sa","10,00",Bulut Tavanı ve Görüş Temiz
1310,2020/4/19,04:20,5,10,1015,0 km/sa,"10,00",Bulut Tavanı ve Görüş Temiz
1311,06:20,06:20,,,,,,
1312,2020/4/19,08:20,10,15,1016,"5,56 km/sa, GD","10,00",Bulut Tavanı ve Görüş Temiz
1313,2020/4/19,10:20,10,17,1016,"7,41 km/sa, GB","10,00",Bulut Tavanı ve Görüş Temiz
1314,12:20,12:20,,,,,,
1315,2020/4/19,14:20,8,20,1014,"11,1 km/sa, GB","10,00",Bulut Tavanı ve Görüş Temiz
1316,2020/4/19,16:20,7,22,1013,"7,41 km/sa, GB","10,00",Bulut Tavanı ve Görüş Temiz
1317,18:20,18:20,,,,,,
1318,2020/4/19,20:20,11,16,1012,"3,70 km/sa, G","10,00",Bulut Tavanı ve Görüş Temiz
1319,2020/4/19,22:20,10,16,1012,"3,70 km/sa","10,00",Bulut Tavanı ve Görüş Temiz
1320,00:20,00:20,,,,,,
1321,2020/4/20,02:20,10,14,1011,"1,85 km/sa","10,00",Bulut Tavanı ve Görüş Temiz
1322,2020/4/20,04:20,11,14,1010,"7,41 km/sa, GB","10,00",Bulut Tavanı ve Görüş Temiz
1323,06:20,06:20,,,,,,
1324,2020/4/20,08:20,11,14,1012,"29,6 km/sa, KB","10,00",Bulut Tavanı ve Görüş Temiz
1325,2020/4/20,10:20,10,14,1014,"33,3 km/sa, K","10,00",Çok bulutlu (6.096 m)
1326,12:20,12:20,,,,,,
1327,2020/4/20,14:20,10,14,1017,"31,5 km/sa, K","10,00",Parçalı Bulutlu (427 m)
1328,2020/4/20,16:20,9,13,1017,"33,3 km/sa, K","10,00",Çok bulutlu (366 m)
1329,18:20,18:20,,,,,,
1330,2020/4/20,20:20,6,11,1018,"24,1","10,00",Çok bulutlu (914 m)
1331,2020/4/20,22:20,6,11,1019,"24,1","10,00",Az Bulutlu (610 m)
1332,00:20,00:20,,,,,,
1333,2020/4/21,02:20,7,11,1018,"20,4","10,00",Çok bulutlu (3.048 m)
1334,2020/4/21,04:20,7,11,1018,"18,5","10,00",Çok bulutlu (3.048 m)
1335,06:20,06:20,,,,,,
1336,2020/4/21,08:20,6,11,1018,"22,2","10,00",Çok bulutlu (3.048 m)
1337,2020/4/21,10:20,6,11,1019,"22,2","10,00",Çok bulutlu (2.438 m)
1338,12:20,12:20,,,,,,
1339,14:20,14:20,,,,,,
1340,2020/4/21,16:20,4,11,1017,"24,1","10,00",Kapalı (2.438 m)
1341,18:20,18:20,,,,,,
1342,2020/4/21,20:20,5,9,1019,"24,1","10,00",Çok bulutlu (914 m)
1343,2020/4/21,22:20,2,10,1019,"24,1","10,00",Çok bulutlu (2.438 m)
1344,00:20,00:20,,,,,,
1345,2020/4/22,02:20,4,10,1018,"18,5","10,00",Çok bulutlu (2.438 m)
1346,2020/4/22,04:20,1,11,1018,"16,7","10,00",Çok bulutlu (2.438 m)
1347,06:20,06:20,,,,,,
1348,2020/4/22,08:20,4,11,1018,"25,9","10,00",Çok bulutlu (2.438 m)
1349,2020/4/22,10:20,1,11,1019,"31,5","10,00",Çok bulutlu (3.353 m)
1350,12:20,12:20,,,,,,
1351,2020/4/22,14:20,4,12,1020,"29,6","10,00",Çok bulutlu (3.048 m)
1352,2020/4/22,16:20,3,13,1019,"25,9","10,00",Parçalı Bulutlu (975 m)
1353,18:20,18:20,,,,,,
1354,2020/4/22,20:20,4,11,1020,"24,1","10,00",Parçalı Bulutlu (1.219 m)
1355,2020/4/22,22:20,5,10,1020,"20,4","10,00",Parçalı Bulutlu (1.219 m)
1356,00:20,00:20,,,,,,
1357,2020/4/23,02:20,4,9,1020,"16,7","10,00",Bulut Tavanı ve Görüş Temiz
1358,2020/4/23,04:20,4,8,1019,"13,0","10,00",Bulut Tavanı ve Görüş Temiz
1359,06:20,06:20,,,,,,
1360,2020/4/23,08:20,3,10,1020,"18,5","10,00",Az Bulutlu (914 m)
1361,2020/4/23,10:20,0,13,1020,"24,1","10,00",Parçalı Bulutlu (1.067 m)
1362,12:20,12:20,,,,,,
1363,2020/4/23,14:20,2,13,1019,"31,5","10,00",Parçalı Bulutlu (1.341 m)
1364,2020/4/23,16:20,1,13,1019,"33,3 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
1365,18:20,18:20,,,,,,
1366,2020/4/23,20:20,3,10,1018,"22,2","10,00",Bulut Tavanı ve Görüş Temiz
1367,2020/4/23,22:20,4,10,1018,"20,4","10,00",Bulut Tavanı ve Görüş Temiz
1368,00:20,00:20,,,,,,
1369,2020/4/24,02:20,5,9,1016,"20,4","10,00",Bulut Tavanı ve Görüş Temiz
1370,2020/4/24,04:20,5,9,1015,"22,2","10,00",Bulut Tavanı ve Görüş Temiz
1371,06:20,06:20,,,,,,
